listing_id,id,date,reviewer_id,reviewer_name,comments
22215712,509603429,2019-08-14,78497958,Elizabeth,The neighborhood seems very safe and quiet. The home is not too far from I-5 and close to stores. The hosts are lovely and very interesting and friendly. Their garden is gorgeous and their birds are wonderful company. I would definately stay with them again.
22215712,512966500,2019-08-18,154811794,Patrice,Emily and Ian we're very kind and helpful. We would stay there again.
22215712,515990891,2019-08-23,88176852,Ben,Great hosts. Great decorations. Friendly cat. I was worried when the reviews said there were some birds there and while they can be a little talkative during the day they won't wake you up at night and they're separated pretty far from the rooms. The backyard is beautiful as well.
22215712,517824193,2019-08-25,95857849,Mary,Very clean comfortable room and good location
22215712,530431108,2019-09-15,185841798,Ismael,"Our stay was delightful!  Comfy and relaxing rooms! Emily and  Ian where great host, we would recommend anyone to stay there."
22215712,536012158,2019-09-25,296794161,Kimberly,"I appreciated the quiet, and mostly, private space."
22215712,537509113,2019-09-28,94565859,Olivia,"Emily, Ian and Furkin are the greatest hosts! Furkin is such a celebrity of a cat. Choose this Airbnb to meet the one and only Furkin and stay for the awesome, sweetest hospitality provided by Emily and Ian. Fun decorated space on top of it all too."
22215712,538362154,2019-09-29,278411320,Lisa,Very nice friendly couple. Enjoyed a good nights sleep. Bed was comfortable and private.
22215712,540066208,2019-10-02,30238898,Joseph (Michael),"Amazing home, host, garden and pets. I’m looking forward to staying there again soon"
22215712,541102566,2019-10-04,116639428,Pence,"Great stay, awesome hospitality and a wonderful breakfast"
22215712,542825333,2019-10-06,20093427,LoboCop,Great place five stars all the way around super friendly and kind.  I would recommend this place
22215712,543878411,2019-10-08,273556738,Nathan,Very clean and comfortable.
22215712,544656249,2019-10-10,111339876,Diane,"Emily and Ian were so kind and friendly. They showed us their animals because we were curious. Emily made us a wonderful breakfast in the morning of bacon, sausage, eggs, and toast. We had great conversation with them. This was a great place to stay! I am also usually allergic to cats, but I wasn’t bothered one bit by their cat."
22215712,545127325,2019-10-11,134602086,David,"Emily and Ian were exceptionally hospitable. Emily served us dinner in the evening when we arrived at their dinner time and then a full breakfast, joining us at the table with her own breakfast. wonderful conversation."
22215712,546479746,2019-10-13,227220874,Bob,"Bed was comfortable, room and bathroom clean.  Communication was great.  If you like beer and good food, go try the Santiam Brewery which they own!  The Shepherd's Pie was super tasty."
22215712,547354969,2019-10-14,141926484,David,Great place! Very friendly
22215712,547695275,2019-10-15,49914,Carolyn,"Oh my goodness this was a fun and unique stay -- I never expected anything like this in Salem! It felt just as much an Airbnb Experience as lodging. Emily and Ian, the cat, and the parrots were all so very welcoming. Based on past reviews, I wore earplugs to bed -- but they were not needed at all. No bird noise until well after breakfast, which was also tasty and filling and not something I usually expect with Airbnb listings these days! The bathroom was spotless, and I enjoyed the colorful and unique decor throughout the house. I wound up staying in the blue/purple room (the other listing) and found the bed to be the right amount of comfort (not too hard, and not one of those too-soft memory foam deals). Definitely recommend this if you're looking for a place with character -- both the home and its occupants!"
22215712,548453976,2019-10-17,1339088,Carol,"Emily’s place was clean, decorated wonderfully, and a nice breakfast was included. She and Ian were fun to talk with. I highly recommend them as hosts!"
22215712,551962678,2019-10-20,275138622,Margaret,"Two bedrooms with shared bath in a clean, friendly environment.  Great location, close to dining opportunities.  Would definitely stay here again!"
22215712,552543616,2019-10-21,1583921,Cordy,"Wonderful hospitality,  magnificent shower, magical gardens....great stay with wonderful host."
22215712,552924428,2019-10-22,302583971,Heather,"The company and conversation was a treat. We connected with Emily over our love for animals, nature and planet protection. And we had the opportunity to see the 'special room'....being British, it was a thumbs up and cheers!"
22215712,554594409,2019-10-26,627214,Andrew,"Emily and Ian are the most thoughtful and generous hosts you will find in Salem. Breakfast was substantial, and very good. Emily introduced us to her gorgeous Sun Conures. Firkin, the extravagantly friendly Tuxedo Cat, introduced himself. The rooms are decorated with warmth and taste. The house is comfortably, not antiseptically, clean. Parking is easy on the cul-de-sac. You will be within minutes of anything you want to do in Salem or Keizer. I recommend without reservation that you make a reservation here."
22215712,555464216,2019-10-27,303987361,Angelika,"Emily's place is a very nice house, it's very clean and very comfortable."
22215712,557325698,2019-10-31,8537382,Gregg,I saw and chatted with Emily a couple times in the morning and she was always very kind and helpful. She was always very eager to make me a breakfast in the morning!
22215712,558212789,2019-11-02,263785574,Wyn,"Emily and Ian welcomed us into not just their home, but also their brewery & restaurant/bar!   We felt part of the family & came away with a full belly after a very comfortable stay... & we’ll return for choir practice!"
22215712,560745768,2019-11-07,10613204,Daren,Great space and excellent hosts!  I would love to stay here again!
22215712,561200615,2019-11-08,288838893,Karina,"We had an amazing stay at Emily and Ian’s place! Great conversation, breakfast was outstanding (very yummy jam!), and her kitty, birds, and koi fish were a really great addition! Definitely recommend :)"
22215712,563698999,2019-11-13,58770212,Elizabeth,"I felt very welcomed by Ian and Emily from the time I booked the space.  Lovely accommodations.  I felt very safe, comfy and slept well."
22215712,570548121,2019-11-29,11548441,Holly,Wonderful
22215712,573000918,2019-12-04,5230863,Mary,Emily and Ian are kind and generous people. Emily offered me homemade bean soup among other goodies when I asked about a nearby restaurant. I left very early in the mornings for meetings and she offered me steaming to go coffee and more treats on my way out the door. Had my own private room and bathroom away from their private upstairs area. Enjoyed meeting her parrots who are serene and shy. Excellent value. Great Airbnb hosts.
22215712,575624881,2019-12-10,157578965,Jay,Great location for I5 travelers.
22215712,579114281,2019-12-19,20535457,Shahidna,Emily’s house is simply unique and beautiful. It feels more like a fancy hotel than an Airbnb. Love it! Her cat is so friendly. Would definitely stay again!
22215712,579461044,2019-12-20,318172557,Arlis,I recommend anyone stay there. Beautiful home and room.
22215712,579879940,2019-12-21,307190761,Luke,Great place to stay. Very nice host
22215712,585358113,2019-12-31,142680279,Kim,Emily&Ian were great hosts. It was very clean and beautifully decorated. It was nice we had our own separate lounge area to watch TV when at their (Website hidden by Airbnb) was so nice we booked 2 more nights with them.
22215712,587964274,2020-01-03,142680279,Kim,"This couple was very very  nice and their home was very clean, lovely, and quiet."
22215712,590517480,2020-01-08,323361167,Joshua,"Great place, great host. Clean quiet accommodations, would recommend."
